exp,date,w,fss,q
E10,2018-11-22T21:00:00Z,1,0.568540964817838,1
E10,2018-11-22T21:00:00Z,5,0.65083533645313,1
E10,2018-11-22T21:00:00Z,11,0.692248818403515,1
E10,2018-11-22T21:00:00Z,51,0.827022380896925,1
E10,2018-11-22T21:00:00Z,101,0.853793447561892,1
E10,2018-11-22T21:00:00Z,1,0.505306434649584,5
E10,2018-11-22T21:00:00Z,5,0.590719082206241,5
E10,2018-11-22T21:00:00Z,11,0.634290023127468,5
E10,2018-11-22T21:00:00Z,51,0.73580876259085,5
E10,2018-11-22T21:00:00Z,101,0.765727905220594,5
E10,2018-11-22T21:00:00Z,1,0.458172005162501,10
E10,2018-11-22T21:00:00Z,5,0.538293794900701,10
E10,2018-11-22T21:00:00Z,11,0.576678437839909,10
E10,2018-11-22T21:00:00Z,51,0.652549655830847,10
E10,2018-11-22T21:00:00Z,101,0.685347064581826,10
E10,2018-11-22T21:00:00Z,1,0.386041971693509,25
E10,2018-11-22T21:00:00Z,5,0.459424299601957,25
E10,2018-11-22T21:00:00Z,11,0.49714417250168,25
E10,2018-11-22T21:00:00Z,51,0.56940854845286,25
E10,2018-11-22T21:00:00Z,101,0.591751569034691,25
E10,2018-11-22T21:00:00Z,1,0.241605456453305,50
E10,2018-11-22T21:00:00Z,5,0.313545481553576,50
E10,2018-11-22T21:00:00Z,11,0.350136138449606,50
E10,2018-11-22T21:00:00Z,51,0.397817405333689,50
E10,2018-11-22T21:00:00Z,101,0.394885393083878,50
E10,2018-11-22T22:00:00Z,1,0.550335570469799,1
E10,2018-11-22T22:00:00Z,5,0.626778099525972,1
E10,2018-11-22T22:00:00Z,11,0.668009209864228,1
E10,2018-11-22T22:00:00Z,51,0.799579628057637,1
E10,2018-11-22T22:00:00Z,101,0.82447461394354,1
E10,2018-11-22T22:00:00Z,1,0.463046332770587,5
E10,2018-11-22T22:00:00Z,5,0.537790024928777,5
E10,2018-11-22T22:00:00Z,11,0.573705350210569,5
E10,2018-11-22T22:00:00Z,51,0.662852783582534,5
E10,2018-11-22T22:00:00Z,101,0.694893273087572,5
E10,2018-11-22T22:00:00Z,1,0.447159437996335,10
E10,2018-11-22T22:00:00Z,5,0.520425389391411,10
E10,2018-11-22T22:00:00Z,11,0.554035832914678,10
E10,2018-11-22T22:00:00Z,51,0.628292411409169,10
E10,2018-11-22T22:00:00Z,101,0.660981486604567,10
E10,2018-11-22T22:00:00Z,1,0.403312444046553,25
E10,2018-11-22T22:00:00Z,5,0.477066972119391,25
E10,2018-11-22T22:00:00Z,11,0.514372728077081,25
E10,2018-11-22T22:00:00Z,51,0.586713267151848,25
E10,2018-11-22T22:00:00Z,101,0.609671942526563,25
E10,2018-11-22T22:00:00Z,1,0.2921875,50
E10,2018-11-22T22:00:00Z,5,0.369448837371944,50
E10,2018-11-22T22:00:00Z,11,0.409417891497548,50
E10,2018-11-22T22:00:00Z,51,0.479273952226976,50
E10,2018-11-22T22:00:00Z,101,0.486080248693567,50
E10,2018-11-22T23:00:00Z,1,0.495052882975094,1
E10,2018-11-22T23:00:00Z,5,0.560010849816999,1
E10,2018-11-22T23:00:00Z,11,0.596590032627033,1
E10,2018-11-22T23:00:00Z,51,0.715688273402869,1
E10,2018-11-22T23:00:00Z,101,0.745145770859935,1
E10,2018-11-22T23:00:00Z,1,0.461263834344877,5
E10,2018-11-22T23:00:00Z,5,0.530641888660292,5
E10,2018-11-22T23:00:00Z,11,0.563159939998076,5
E10,2018-11-22T23:00:00Z,51,0.647610950150938,5
E10,2018-11-22T23:00:00Z,101,0.681152146111442,5
E10,2018-11-22T23:00:00Z,1,0.444409695074277,10
E10,2018-11-22T23:00:00Z,5,0.514604564319217,10
E10,2018-11-22T23:00:00Z,11,0.548386125899838,10
E10,2018-11-22T23:00:00Z,51,0.626503215240078,10
E10,2018-11-22T23:00:00Z,101,0.658843836261733,10
E10,2018-11-22T23:00:00Z,1,0.403111543269899,25
E10,2018-11-22T23:00:00Z,5,0.475205481418217,25
E10,2018-11-22T23:00:00Z,11,0.511240124223005,25
E10,2018-11-22T23:00:00Z,51,0.586435691448588,25
E10,2018-11-22T23:00:00Z,101,0.605036900613912,25
E10,2018-11-22T23:00:00Z,1,0.314490848417433,50
E10,2018-11-22T23:00:00Z,5,0.392414625797216,50
E10,2018-11-22T23:00:00Z,11,0.433313641407687,50
E10,2018-11-22T23:00:00Z,51,0.505642124796659,50
E10,2018-11-22T23:00:00Z,101,0.51021603358424,50
E10,2018-11-23T00:00:00Z,1,0.475323268566786,1
E10,2018-11-23T00:00:00Z,5,0.531356356313738,1
E10,2018-11-23T00:00:00Z,11,0.563038387442007,1
E10,2018-11-23T00:00:00Z,51,0.672507762240815,1
E10,2018-11-23T00:00:00Z,101,0.704383705101439,1
E10,2018-11-23T00:00:00Z,1,0.457895186800034,5
E10,2018-11-23T00:00:00Z,5,0.522053229977957,5
E10,2018-11-23T00:00:00Z,11,0.553657043990165,5
E10,2018-11-23T00:00:00Z,51,0.637218049258359,5
E10,2018-11-23T00:00:00Z,101,0.669614164280428,5
E10,2018-11-23T00:00:00Z,1,0.438700663639539,10
E10,2018-11-23T00:00:00Z,5,0.504490557316733,10
E10,2018-11-23T00:00:00Z,11,0.534882443007074,10
E10,2018-11-23T00:00:00Z,51,0.609905462150359,10
E10,2018-11-23T00:00:00Z,101,0.639833791674345,10
E10,2018-11-23T00:00:00Z,1,0.385212472043152,25
E10,2018-11-23T00:00:00Z,5,0.453112414913484,25
E10,2018-11-23T00:00:00Z,11,0.489479738490161,25
E10,2018-11-23T00:00:00Z,51,0.569111938400529,25
E10,2018-11-23T00:00:00Z,101,0.583922294828432,25
E10,2018-11-23T00:00:00Z,1,0.302514653053507,50
E10,2018-11-23T00:00:00Z,5,0.374414453977276,50
E10,2018-11-23T00:00:00Z,11,0.41070105710774,50
E10,2018-11-23T00:00:00Z,51,0.480925082394493,50
E10,2018-11-23T00:00:00Z,101,0.482834324389578,50
E10,2018-11-23T01:00:00Z,1,0.465596178090372,1
E10,2018-11-23T01:00:00Z,5,0.516920008948653,1
E10,2018-11-23T01:00:00Z,11,0.547046050816091,1
E10,2018-11-23T01:00:00Z,51,0.652018845024861,1
E10,2018-11-23T01:00:00Z,101,0.683457143738894,1
E10,2018-11-23T01:00:00Z,1,0.439006118117118,5
E10,2018-11-23T01:00:00Z,5,0.496594561531759,5
E10,2018-11-23T01:00:00Z,11,0.526715868213828,5
E10,2018-11-23T01:00:00Z,51,0.608038503251475,5
E10,2018-11-23T01:00:00Z,101,0.637180795843712,5
E10,2018-11-23T01:00:00Z,1,0.425907185195894,10
E10,2018-11-23T01:00:00Z,5,0.482975224703491,10
E10,2018-11-23T01:00:00Z,11,0.511242165328078,10
E10,2018-11-23T01:00:00Z,51,0.585455024037328,10
E10,2018-11-23T01:00:00Z,101,0.613614743477876,10
E10,2018-11-23T01:00:00Z,1,0.375282592313489,25
E10,2018-11-23T01:00:00Z,5,0.437656389471864,25
E10,2018-11-23T01:00:00Z,11,0.469193813882892,25
E10,2018-11-23T01:00:00Z,51,0.545793266418894,25
E10,2018-11-23T01:00:00Z,101,0.557962617511229,25
E10,2018-11-23T01:00:00Z,1,0.249273255813954,50
E10,2018-11-23T01:00:00Z,5,0.308281844170531,50
E10,2018-11-23T01:00:00Z,11,0.340661747882463,50
E10,2018-11-23T01:00:00Z,51,0.404271234943935,50
E10,2018-11-23T01:00:00Z,101,0.408110134702197,50
E10,2018-11-23T02:00:00Z,1,0.456858768888598,1
E10,2018-11-23T02:00:00Z,5,0.502717896472393,1
E10,2018-11-23T02:00:00Z,11,0.53123428329254,1
E10,2018-11-23T02:00:00Z,51,0.632186968336387,1
E10,2018-11-23T02:00:00Z,101,0.662854574747014,1
E10,2018-11-23T02:00:00Z,1,0.430899898887765,5
E10,2018-11-23T02:00:00Z,5,0.483553237813687,5
E10,2018-11-23T02:00:00Z,11,0.513536036142879,5
E10,2018-11-23T02:00:00Z,51,0.593999544461797,5
E10,2018-11-23T02:00:00Z,101,0.621535034304923,5
E10,2018-11-23T02:00:00Z,1,0.410244448591155,10
E10,2018-11-23T02:00:00Z,5,0.464359623203095,10
E10,2018-11-23T02:00:00Z,11,0.493178150669972,10
E10,2018-11-23T02:00:00Z,51,0.566915259943134,10
E10,2018-11-23T02:00:00Z,101,0.594543955397784,10
E10,2018-11-23T02:00:00Z,1,0.357203338575058,25
E10,2018-11-23T02:00:00Z,5,0.414974383927081,25
E10,2018-11-23T02:00:00Z,11,0.444235766441831,25
E10,2018-11-23T02:00:00Z,51,0.513200082512845,25
E10,2018-11-23T02:00:00Z,101,0.524710872012526,25
E10,2018-11-23T02:00:00Z,1,0.22433295915724,50
E10,2018-11-23T02:00:00Z,5,0.27276245241263,50
E10,2018-11-23T02:00:00Z,11,0.296219340517573,50
E10,2018-11-23T02:00:00Z,51,0.344534674141091,50
E10,2018-11-23T02:00:00Z,101,0.348453982866674,50
E10,2018-11-23T03:00:00Z,1,0.465151659218408,1
E10,2018-11-23T03:00:00Z,5,0.511571231267338,1
E10,2018-11-23T03:00:00Z,11,0.541094829964786,1
E10,2018-11-23T03:00:00Z,51,0.636635532389544,1
E10,2018-11-23T03:00:00Z,101,0.663841471266605,1
E10,2018-11-23T03:00:00Z,1,0.417680260752047,5
E10,2018-11-23T03:00:00Z,5,0.46497495607883,5
E10,2018-11-23T03:00:00Z,11,0.492393546900969,5
E10,2018-11-23T03:00:00Z,51,0.568709373557729,5
E10,2018-11-23T03:00:00Z,101,0.594630023942209,5
E10,2018-11-23T03:00:00Z,1,0.381132597960031,10
E10,2018-11-23T03:00:00Z,5,0.427937763717469,10
E10,2018-11-23T03:00:00Z,11,0.453995709401698,10
E10,2018-11-23T03:00:00Z,51,0.52054945278963,10
E10,2018-11-23T03:00:00Z,101,0.545255146022931,10
E10,2018-11-23T03:00:00Z,1,0.29850209706411,25
E10,2018-11-23T03:00:00Z,5,0.345573416081058,25
E10,2018-11-23T03:00:00Z,11,0.370875995730518,25
E10,2018-11-23T03:00:00Z,51,0.423210971168178,25
E10,2018-11-23T03:00:00Z,101,0.432951088404696,25
E10,2018-11-23T03:00:00Z,1,0.181314994968132,50
E10,2018-11-23T03:00:00Z,5,0.218360250544872,50
E10,2018-11-23T03:00:00Z,11,0.23628895488346,50
E10,2018-11-23T03:00:00Z,51,0.266457406147797,50
E10,2018-11-23T03:00:00Z,101,0.269379595832778,50
E10,2018-11-23T04:00:00Z,1,0.44983647406946,1
E10,2018-11-23T04:00:00Z,5,0.493386393776016,1
E10,2018-11-23T04:00:00Z,11,0.521985150176164,1
E10,2018-11-23T04:00:00Z,51,0.608646298455221,1
E10,2018-11-23T04:00:00Z,101,0.632669055258847,1
E10,2018-11-23T04:00:00Z,1,0.384053990426116,5
E10,2018-11-23T04:00:00Z,5,0.427416646761869,5
E10,2018-11-23T04:00:00Z,11,0.453249491493136,5
E10,2018-11-23T04:00:00Z,51,0.522330252464626,5
E10,2018-11-23T04:00:00Z,101,0.545081124059051,5
E10,2018-11-23T04:00:00Z,1,0.332471131639723,10
E10,2018-11-23T04:00:00Z,5,0.373446976058055,10
E10,2018-11-23T04:00:00Z,11,0.396921397013581,10
E10,2018-11-23T04:00:00Z,51,0.453020220354211,10
E10,2018-11-23T04:00:00Z,101,0.473207876756419,10
E10,2018-11-23T04:00:00Z,1,0.25103200717918,25
E10,2018-11-23T04:00:00Z,5,0.288299666496794,25
E10,2018-11-23T04:00:00Z,11,0.308989060225304,25
E10,2018-11-23T04:00:00Z,51,0.347976988485337,25
E10,2018-11-23T04:00:00Z,101,0.351150783592048,25
E10,2018-11-23T04:00:00Z,1,0.159085380685964,50
E10,2018-11-23T04:00:00Z,5,0.192057048094101,50
E10,2018-11-23T04:00:00Z,11,0.207892646746611,50
E10,2018-11-23T04:00:00Z,51,0.226371158794603,50
E10,2018-11-23T04:00:00Z,101,0.22485523791218,50
E10,2018-11-23T05:00:00Z,1,0.444342113341929,1
E10,2018-11-23T05:00:00Z,5,0.486079338719002,1
E10,2018-11-23T05:00:00Z,11,0.512406803743731,1
E10,2018-11-23T05:00:00Z,51,0.591033415233835,1
E10,2018-11-23T05:00:00Z,101,0.615748278154275,1
E10,2018-11-23T05:00:00Z,1,0.364523690581409,5
E10,2018-11-23T05:00:00Z,5,0.40495587588047,5
E10,2018-11-23T05:00:00Z,11,0.429134649528995,5
E10,2018-11-23T05:00:00Z,51,0.488601642376774,5
E10,2018-11-23T05:00:00Z,101,0.50729426342496,5
E10,2018-11-23T05:00:00Z,1,0.307146431333303,10
E10,2018-11-23T05:00:00Z,5,0.343448657107408,10
E10,2018-11-23T05:00:00Z,11,0.364211057916223,10
E10,2018-11-23T05:00:00Z,51,0.412300547704092,10
E10,2018-11-23T05:00:00Z,101,0.42847437734899,10
E10,2018-11-23T05:00:00Z,1,0.22692801306732,25
E10,2018-11-23T05:00:00Z,5,0.25847443282889,25
E10,2018-11-23T05:00:00Z,11,0.27555829359003,25
E10,2018-11-23T05:00:00Z,51,0.308748374337563,25
E10,2018-11-23T05:00:00Z,101,0.313026890148101,25
E10,2018-11-23T05:00:00Z,1,0.157710552920134,50
E10,2018-11-23T05:00:00Z,5,0.18715011075864,50
E10,2018-11-23T05:00:00Z,11,0.202278477350416,50
E10,2018-11-23T05:00:00Z,51,0.220349518208548,50
E10,2018-11-23T05:00:00Z,101,0.220128522857702,50
E10,2018-11-23T06:00:00Z,1,0.450788291682995,1
E10,2018-11-23T06:00:00Z,5,0.488934519783811,1
E10,2018-11-23T06:00:00Z,11,0.512938345527973,1
E10,2018-11-23T06:00:00Z,51,0.583014661215621,1
E10,2018-11-23T06:00:00Z,101,0.609138338619933,1
E10,2018-11-23T06:00:00Z,1,0.339651366369795,5
E10,2018-11-23T06:00:00Z,5,0.374886484621358,5
E10,2018-11-23T06:00:00Z,11,0.396107499152002,5
E10,2018-11-23T06:00:00Z,51,0.442216339140813,5
E10,2018-11-23T06:00:00Z,101,0.458171761521305,5
E10,2018-11-23T06:00:00Z,1,0.279584341126937,10
E10,2018-11-23T06:00:00Z,5,0.310147714782728,10
E10,2018-11-23T06:00:00Z,11,0.326686046124817,10
E10,2018-11-23T06:00:00Z,51,0.362253793790904,10
E10,2018-11-23T06:00:00Z,101,0.376699341576108,10
E10,2018-11-23T06:00:00Z,1,0.220391581560684,25
E10,2018-11-23T06:00:00Z,5,0.248723366996937,25
E10,2018-11-23T06:00:00Z,11,0.264977272840842,25
E10,2018-11-23T06:00:00Z,51,0.300342209602268,25
E10,2018-11-23T06:00:00Z,101,0.308961308614125,25
E10,2018-11-23T06:00:00Z,1,0.151428998952566,50
E10,2018-11-23T06:00:00Z,5,0.176641835196045,50
E10,2018-11-23T06:00:00Z,11,0.189776176790517,50
E10,2018-11-23T06:00:00Z,51,0.210025375898382,50
E10,2018-11-23T06:00:00Z,101,0.211331757245236,50
E10,2018-11-23T07:00:00Z,1,0.437599352149006,1
E10,2018-11-23T07:00:00Z,5,0.473520068535287,1
E10,2018-11-23T07:00:00Z,11,0.495270458856337,1
E10,2018-11-23T07:00:00Z,51,0.553084446333322,1
E10,2018-11-23T07:00:00Z,101,0.582986029554617,1
E10,2018-11-23T07:00:00Z,1,0.320848375451264,5
E10,2018-11-23T07:00:00Z,5,0.351317265778925,5
E10,2018-11-23T07:00:00Z,11,0.369795064923821,5
E10,2018-11-23T07:00:00Z,51,0.40786356098658,5
E10,2018-11-23T07:00:00Z,101,0.425239199747491,5
E10,2018-11-23T07:00:00Z,1,0.264510158212507,10
E10,2018-11-23T07:00:00Z,5,0.29122735501854,10
E10,2018-11-23T07:00:00Z,11,0.304963123535053,10
E10,2018-11-23T07:00:00Z,51,0.331889705052566,10
E10,2018-11-23T07:00:00Z,101,0.343730361143464,10
E10,2018-11-23T07:00:00Z,1,0.205656944367867,25
E10,2018-11-23T07:00:00Z,5,0.231853596383772,25
E10,2018-11-23T07:00:00Z,11,0.246298200359532,25
E10,2018-11-23T07:00:00Z,51,0.27582592812894,25
E10,2018-11-23T07:00:00Z,101,0.284370104023709,25
E10,2018-11-23T07:00:00Z,1,0.135103589145025,50
E10,2018-11-23T07:00:00Z,5,0.156061770110241,50
E10,2018-11-23T07:00:00Z,11,0.167942247694866,50
E10,2018-11-23T07:00:00Z,51,0.19212886329584,50
E10,2018-11-23T07:00:00Z,101,0.195602952956997,50
E10,2018-11-23T08:00:00Z,1,0.429350579679909,1
E10,2018-11-23T08:00:00Z,5,0.462462858108205,1
E10,2018-11-23T08:00:00Z,11,0.482500830582653,1
E10,2018-11-23T08:00:00Z,51,0.533016130076951,1
E10,2018-11-23T08:00:00Z,101,0.563562287740397,1
E10,2018-11-23T08:00:00Z,1,0.308952168248651,5
E10,2018-11-23T08:00:00Z,5,0.334748244560174,5
E10,2018-11-23T08:00:00Z,11,0.34986506555988,5
E10,2018-11-23T08:00:00Z,51,0.380910454641666,5
E10,2018-11-23T08:00:00Z,101,0.397925020771417,5
E10,2018-11-23T08:00:00Z,1,0.260599793174767,10
E10,2018-11-23T08:00:00Z,5,0.283156230790832,10
E10,2018-11-23T08:00:00Z,11,0.29462430471545,10
E10,2018-11-23T08:00:00Z,51,0.317103118834443,10
E10,2018-11-23T08:00:00Z,101,0.331162026413895,10
E10,2018-11-23T08:00:00Z,1,0.185616104767574,25
E10,2018-11-23T08:00:00Z,5,0.206503317860369,25
E10,2018-11-23T08:00:00Z,11,0.216537926437668,25
E10,2018-11-23T08:00:00Z,51,0.237013749723658,25
E10,2018-11-23T08:00:00Z,101,0.245274687277219,25
E10,2018-11-23T08:00:00Z,1,0.11653520926597,50
E10,2018-11-23T08:00:00Z,5,0.134411021801895,50
E10,2018-11-23T08:00:00Z,11,0.145332713160497,50
E10,2018-11-23T08:00:00Z,51,0.169424556920814,50
E10,2018-11-23T08:00:00Z,101,0.172056349253293,50
E10,2018-11-23T09:00:00Z,1,0.423474094574889,1
E10,2018-11-23T09:00:00Z,5,0.45483792733138,1
E10,2018-11-23T09:00:00Z,11,0.473090775812237,1
E10,2018-11-23T09:00:00Z,51,0.515794875074679,1
E10,2018-11-23T09:00:00Z,101,0.54276995409284,1
E10,2018-11-23T09:00:00Z,1,0.302742149491376,5
E10,2018-11-23T09:00:00Z,5,0.326194048807346,5
E10,2018-11-23T09:00:00Z,11,0.338337221726814,5
E10,2018-11-23T09:00:00Z,51,0.362971646520386,5
E10,2018-11-23T09:00:00Z,101,0.379870497591655,5
E10,2018-11-23T09:00:00Z,1,0.246840022130485,10
E10,2018-11-23T09:00:00Z,5,0.265421016304043,10
E10,2018-11-23T09:00:00Z,11,0.273147604459133,10
E10,2018-11-23T09:00:00Z,51,0.290661133961137,10
E10,2018-11-23T09:00:00Z,101,0.312147633606838,10
E10,2018-11-23T09:00:00Z,1,0.1766577972557,25
E10,2018-11-23T09:00:00Z,5,0.19512253388078,25
E10,2018-11-23T09:00:00Z,11,0.204248305262864,25
E10,2018-11-23T09:00:00Z,51,0.224486007486801,25
E10,2018-11-23T09:00:00Z,101,0.240154057707108,25
E10,2018-11-23T09:00:00Z,1,0.107152644560154,50
E10,2018-11-23T09:00:00Z,5,0.123736733006068,50
E10,2018-11-23T09:00:00Z,11,0.133658706541631,50
E10,2018-11-23T09:00:00Z,51,0.152803454063661,50
E10,2018-11-23T09:00:00Z,101,0.156568292101951,50
E10,2018-11-23T10:00:00Z,1,0.406741305383516,1
E10,2018-11-23T10:00:00Z,5,0.435489577348552,1
E10,2018-11-23T10:00:00Z,11,0.451471325421775,1
E10,2018-11-23T10:00:00Z,51,0.489907416099086,1
E10,2018-11-23T10:00:00Z,101,0.514220167283562,1
E10,2018-11-23T10:00:00Z,1,0.276264735227819,5
E10,2018-11-23T10:00:00Z,5,0.296084708615954,5
E10,2018-11-23T10:00:00Z,11,0.305260254103264,5
E10,2018-11-23T10:00:00Z,51,0.324546669439238,5
E10,2018-11-23T10:00:00Z,101,0.344170663510472,5
E10,2018-11-23T10:00:00Z,1,0.236379724434332,10
E10,2018-11-23T10:00:00Z,5,0.252618850362798,10
E10,2018-11-23T10:00:00Z,11,0.258753769330034,10
E10,2018-11-23T10:00:00Z,51,0.274300458486435,10
E10,2018-11-23T10:00:00Z,101,0.299684619939375,10
E10,2018-11-23T10:00:00Z,1,0.172913030085224,25
E10,2018-11-23T10:00:00Z,5,0.187747780434098,25
E10,2018-11-23T10:00:00Z,11,0.194466381502586,25
E10,2018-11-23T10:00:00Z,51,0.211841986523882,25
E10,2018-11-23T10:00:00Z,101,0.22977898033863,25
E10,2018-11-23T10:00:00Z,1,0.0961846318036286,50
E10,2018-11-23T10:00:00Z,5,0.109819300223851,50
E10,2018-11-23T10:00:00Z,11,0.117352188035542,50
E10,2018-11-23T10:00:00Z,51,0.128398155137786,50
E10,2018-11-23T10:00:00Z,101,0.132582845313247,50
E10,2018-11-23T11:00:00Z,1,0.37278837749043,1
E10,2018-11-23T11:00:00Z,5,0.398444768320421,1
E10,2018-11-23T11:00:00Z,11,0.412264263634269,1
E10,2018-11-23T11:00:00Z,51,0.444527422359332,1
E10,2018-11-23T11:00:00Z,101,0.467249021319901,1
E10,2018-11-23T11:00:00Z,1,0.266617889153101,5
E10,2018-11-23T11:00:00Z,5,0.285569327867974,5
E10,2018-11-23T11:00:00Z,11,0.294226157055,5
E10,2018-11-23T11:00:00Z,51,0.316587366722712,5
E10,2018-11-23T11:00:00Z,101,0.340645319765745,5
E10,2018-11-23T11:00:00Z,1,0.234016887816647,10
E10,2018-11-23T11:00:00Z,5,0.249431653898837,10
E10,2018-11-23T11:00:00Z,11,0.254608499156359,10
E10,2018-11-23T11:00:00Z,51,0.27017094913099,10
E10,2018-11-23T11:00:00Z,101,0.297484422798669,10
E10,2018-11-23T11:00:00Z,1,0.148201512890444,25
E10,2018-11-23T11:00:00Z,5,0.160031382879765,25
E10,2018-11-23T11:00:00Z,11,0.164065492292029,25
E10,2018-11-23T11:00:00Z,51,0.179363564271523,25
E10,2018-11-23T11:00:00Z,101,0.19788752063955,25
E10,2018-11-23T11:00:00Z,1,0.0848684210526316,50
E10,2018-11-23T11:00:00Z,5,0.0933511728900502,50
E10,2018-11-23T11:00:00Z,11,0.0963207516863824,50
E10,2018-11-23T11:00:00Z,51,0.101519323420742,50
E10,2018-11-23T11:00:00Z,101,0.106057556839329,50
